0.261765662605079,0.16277535238558277,-0.0152616308919517,0.05881950702944217,2.0
0.261765662605079,0.16277535238558277,-0.008071448764203938,0.05744697873757281,2.623070206287987
1.3357628469349563,-0.07880182984848433,0.011634452847743034,0.056146214304577065,2.0
1.3357628469349563,-0.07880182984848433,0.011634452847747986,0.056146214304601996,2.0
3.208351551233425,-0.2697614356916581,1.3357628469349563,-0.07880182984848433,2.0
3.208351551233425,-0.2697614356916581,0.011634452847746803,0.056146214304591165,2.0
6.913136551479839,-0.6477009344520767,3.208351551233425,-0.2697614356916581,2.0
6.913136551479839,-0.6477009344520767,0.011634452847746779,0.05614621430459042,2.0
13.63937917790425,-1.3342406858514342,-0.011731790743925462,0.05985758490466233,2.0
13.63937917790425,-1.3342406858514342,6.913136551479839,-0.6477009344520767,2.0
6.8173992244579855,-0.6375607990314967,13.63937917790425,-1.3342406858514342,2.0
6.8173992244579855,-0.6375607990314967,0.004656449535306737,0.05713440571511571,2.0
1.1379904084031986,-0.05748098588826912,-0.013873267905239996,0.06000294532575397,2.0
1.1379904084031986,-0.05748098588826912,-0.013873267905239992,0.06000294532575395,2.0
2.7669627506838164,-0.22371501021871354,1.1379904084031986,-0.05748098588826912,2.0
2.7669627506838164,-0.22371501021871354,-0.013873267905239975,0.060002945325753995,2.0
3.9897321313393217,-0.34860479242246195,6.8173992244579855,-0.6375607990314967,2.0
3.9897321313393217,-0.34860479242246195,2.7669627506838164,-0.22371501021871354,2.0
2.5911012050085875,-0.2059920800014234,3.9897321313393217,-0.34860479242246195,2.0
2.5911012050085875,-0.2059920800014234,-0.013452223901117631,0.059344953660063246,2.0
nan,nan,2.5911012050085875,-0.2059920800014234,nan
nan,nan,-0.01225788962336965,0.05873872837573807,nan
nan,nan,-0.010682831797007967,0.058609345242745664,nan
nan,nan,-0.010682831797007993,0.05860934524274566,nan
nan,nan,nan,nan,nan
nan,nan,-0.023439338592846515,0.06092260695888253,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,-0.23810452460505885,-0.12127311582964853,nan
nan,nan,-0.24721910983045278,-0.13381644056225128,nan
1.2152534214843768e+154,7.749639361189345e+151,-0.2489717444612233,-0.1361648776692892,2.0
1.2152534214843768e+154,7.749639361189345e+151,-0.2745469293452763,-0.17123989369090434,2.0
nan,nan,-0.24600328894815934,-0.13209399527806942,nan
nan,nan,1.2152534214843768e+154,7.749639361189345e+151,nan
nan,nan,nan,nan,nan
nan,nan,-0.2472141094931867,-0.13375544513572168,nan
nan,nan,nan,nan,nan
nan,nan,-0.24730894406691048,-0.13388585183133725,nan
nan,nan,nan,nan,nan
nan,nan,-0.24731100725676428,-0.1338888638400894,nan
nan,nan,nan,nan,nan
nan,nan,-0.24730922367010924,-0.13388651605437998,nan
4.600476670575441e+153,2.9337119695558966e+151,nan,nan,nan
4.600476670575441e+153,2.9337119695558966e+151,-0.24730557159233094,-0.13388155852063616,2.0
2.3002383352877202e+153,1.4668559847779483e+151,4.600476670575441e+153,2.9337119695558966e+151,2.0
2.3002383352877202e+153,1.4668559847779483e+151,-0.24730510360208371,-0.13388094350596264,2.0
7.515799026237908e+78,4.7928054292888594e+76,2.3002383352877202e+153,1.4668559847779483e+151,2.0
7.515799026237908e+78,4.7928054292888594e+76,-0.24730486783589783,-0.1338806337932454,2.0
3.5998559161621854e+78,2.2956187252223628e+76,7.515799026237908e+78,4.7928054292888594e+76,2.0
3.5998559161621854e+78,2.2956187252223628e+76,-0.2473458012311938,-0.1339367871014772,2.0
4.859559050404941e+77,3.098928127191963e+75,-0.24729668116793024,-0.13386940314423496,2.0
4.859559050404941e+77,3.098928127191963e+75,-0.24729668123453977,-0.13386940322023044,2.0
4.859559050404942e+77,3.0989281271919632e+75,4.859559050404941e+77,3.098928127191963e+75,2.0
4.859559050404942e+77,3.0989281271919632e+75,-0.2473458012311938,-0.13393678710147716,2.0
9.719118100809884e+77,6.197856254383927e+75,4.859559050404942e+77,3.0989281271919632e+75,2.0
9.719118100809884e+77,6.197856254383927e+75,-0.2473458012311938,-0.13393678710147713,2.0
2.0585422478189665e+78,1.3127270204171273e+76,3.5998559161621854e+78,2.2956187252223628e+76,2.0
2.0585422478189665e+78,1.3127270204171273e+76,9.719118100809884e+77,6.197856254383927e+75,2.0
9.654356125802085e+77,6.156557711894265e+75,2.0585422478189665e+78,1.3127270204171273e+76,2.0
9.654356125802085e+77,6.156557711894265e+75,-0.2473458012311938,-0.13393678710147716,2.0
4.527795934359132e+77,2.887363653704695e+75,9.654356125802085e+77,6.156557711894265e+75,2.0
4.527795934359132e+77,2.887363653704695e+75,-0.2473458012311938,-0.13393678710147713,2.0
2.1234907596176813e+77,1.3541445169316569e+75,4.527795934359132e+77,2.887363653704695e+75,2.0
2.1234907596176813e+77,1.3541445169316569e+75,-0.2473458012311938,-0.13393678710147716,2.0
9.958958114617229e+76,6.350801605413617e+74,2.1234907596176813e+77,1.3541445169316569e+75,2.0
9.958958114617229e+76,6.350801605413617e+74,-0.2473458012311938,-0.13393678710147716,2.0
4.67065120389585e+76,2.97846208635941e+74,9.958958114617229e+76,6.350801605413617e+74,2.0
4.67065120389585e+76,2.97846208635941e+74,-0.24734580123119385,-0.13393678710147716,2.0
2.19048844441216e+76,1.3968687657190134e+74,4.67065120389585e+76,2.97846208635941e+74,2.0
2.19048844441216e+76,1.3968687657190134e+74,-0.24734580123119385,-0.13393678710147716,2.0
1.0273170518708266e+76,6.551174035679523e+73,2.19048844441216e+76,1.3968687657190134e+74,2.0
1.0273170518708266e+76,6.551174035679523e+73,-0.24734580123119385,-0.1339367871014772,2.0
4.81801366155028e+75,3.0724347411169217e+73,1.0273170518708266e+76,6.551174035679523e+73,2.0
4.81801366155028e+75,3.0724347411169217e+73,-0.24734580123119385,-0.13393678710147716,2.0
2.2595999551078158e+75,1.440940995768291e+73,4.81801366155028e+75,3.0724347411169217e+73,2.0
2.2595999551078158e+75,1.440940995768291e+73,-0.24734580123119385,-0.1339367871014772,2.0
1.059729655371456e+75,6.7578683625140775e+72,2.2595999551078158e+75,1.440940995768291e+73,2.0
